70000
Age0-9 Age10-19 Age20-29 Age30-49 Age50-69 Age70+ Gender ReadingGlasses Sunglasses 
14436.png 0 0 0 1 0 0 0 0 0 
14437.png 0 0 1 0 0 0 1 0 0 
14438.png 0 0 0 0 1 0 0 1 0 
14439.png 0 1 0 0 0 0 0 0 0 
14440.png 1 0 0 0 0 0 0 0 0 
14441.png 0 0 0 1 0 0 1 0 0 
14442.png 0 0 0 0 1 0 0 1 0 
14443.png 0 0 1 0 0 0 1 0 0 
14444.png 0 1 0 0 0 0 1 0 0 
14445.png 0 0 0 0 1 0 0 0 0 
14446.png 0 0 0 0 1 0 0 1 0 
14447.png 0 1 0 0 0 0 1 0 0 
14448.png 0 1 0 0 0 0 0 0 0 
14449.png 0 0 0 0 1 0 1 0 0 
14450.png 0 0 0 1 0 0 1 0 0 
14451.png 0 0 0 1 0 0 0 0 0 
14452.png 0 0 0 1 0 0 0 0 0 
14453.png 0 1 0 0 0 0 0 0 0 
14454.png 0 1 0 0 0 0 0 0 0 
14455.png 0 0 0 0 0 1 1 0 0 
14456.png 0 1 0 0 0 0 1 0 0 
14457.png 0 1 0 0 0 0 0 0 0 
14458.png 0 0 0 1 0 0 0 0 0 
14459.png 1 0 0 0 0 0 1 0 0 
14460.png 0 0 0 0 1 0 1 1 0 
14461.png 0 1 0 0 0 0 1 0 0 
14462.png 0 1 0 0 0 0 0 0 0 
14463.png 0 1 0 0 0 0 0 0 0 
14464.png 0 1 0 0 0 0 0 0 0 
14465.png 0 1 0 0 0 0 0 0 0 
14466.png 0 0 0 1 0 0 0 0 1 
14467.png 0 0 0 1 0 0 1 0 1 
14468.png 0 0 1 0 0 0 1 0 0 
14469.png 0 1 0 0 0 0 0 0 0 
14470.png 0 0 0 1 0 0 1 0 0 
14471.png 0 0 0 0 1 0 0 1 0 
14472.png 0 0 1 0 0 0 0 0 0 
14473.png 0 1 0 0 0 0 0 0 0 
14474.png 0 1 0 0 0 0 1 0 0 
14475.png 0 0 0 0 1 0 1 0 0 
14476.png 0 1 0 0 0 0 0 0 0 
14477.png 0 0 0 1 0 0 0 0 0 
14478.png 0 1 0 0 0 0 0 0 0 
14479.png 0 0 0 1 0 0 0 0 0 
14480.png 1 0 0 0 0 0 0 0 0 
14481.png 0 0 0 1 0 0 1 1 0 
14482.png 0 0 1 0 0 0 0 0 0 
14483.png 0 1 0 0 0 0 0 0 0 
14484.png 0 0 0 1 0 0 0 0 0 
14485.png 0 1 0 0 0 0 0 0 0 
14486.png 0 0 0 1 0 0 0 0 0 
14487.png 0 0 1 0 0 0 0 0 0 
14488.png 0 0 1 0 0 0 0 0 0 
14489.png 0 1 0 0 0 0 0 0 0 
14490.png 0 0 0 0 1 0 0 1 0 
14491.png 0 0 1 0 0 0 0 0 0 
14492.png 0 0 0 1 0 0 0 0 0 
14493.png 0 0 1 0 0 0 1 0 0 
14494.png 0 1 0 0 0 0 1 0 0 
14495.png 0 0 0 1 0 0 0 0 1 
14496.png 0 1 0 0 0 0 0 0 0 
14497.png 0 0 1 0 0 0 0 0 0 
14498.png 0 1 0 0 0 0 0 0 0 
14499.png 1 0 0 0 0 0 0 0 0 
14500.png 0 0 0 1 0 0 0 0 0 
14501.png 0 1 0 0 0 0 0 0 0 
14502.png 0 0 1 0 0 0 0 0 0 
14503.png 0 0 1 0 0 0 0 0 0 
14504.png 0 0 0 1 0 0 0 0 0 
14505.png 0 1 0 0 0 0 0 0 0 
14506.png 0 1 0 0 0 0 1 0 0 
14507.png 0 0 0 1 0 0 1 0 0 
14508.png 0 0 0 0 1 0 0 0 0 
14509.png 0 1 0 0 0 0 0 0 0 
14510.png 0 1 0 0 0 0 0 0 0 
14511.png 0 1 0 0 0 0 0 0 0 
14512.png 0 0 0 1 0 0 1 0 1 
14513.png 0 0 1 0 0 0 0 0 0 
14514.png 0 1 0 0 0 0 1 0 0 
14515.png 0 0 0 1 0 0 0 0 0 
14516.png 0 0 0 1 0 0 1 1 0 
14517.png 0 0 0 1 0 0 1 0 0 
14518.png 0 1 0 0 0 0 1 0 0 
14519.png 0 0 1 0 0 0 1 0 0 
14520.png 0 0 0 0 1 0 1 0 0 
14521.png 0 0 1 0 0 0 1 0 0 
14522.png 0 0 0 0 1 0 0 1 0 
14523.png 0 1 0 0 0 0 0 0 0 
14524.png 0 0 0 1 0 0 1 0 0 
14525.png 0 0 1 0 0 0 0 0 0 
14526.png 0 0 0 1 0 0 0 0 0 
14527.png 0 1 0 0 0 0 0 0 0 
14528.png 0 0 1 0 0 0 0 0 0 
14529.png 0 0 1 0 0 0 0 0 0 
14530.png 1 0 0 0 0 0 0 0 0 
14531.png 0 0 0 0 0 1 0 1 0 
14532.png 0 1 0 0 0 0 0 0 0 
14533.png 0 1 0 0 0 0 1 0 0 
14534.png 0 1 0 0 0 0 0 1 0 
14535.png 0 1 0 0 0 0 0 0 0 
14536.png 0 0 0 0 1 0 1 1 0 
14537.png 0 0 1 0 0 0 1 0 0 
14538.png 0 0 0 1 0 0 0 0 0 
14539.png 0 1 0 0 0 0 0 0 0 
14540.png 0 1 0 0 0 0 0 0 0 
14541.png 0 1 0 0 0 0 0 0 0 
14542.png 0 1 0 0 0 0 1 0 0 
14543.png 0 1 0 0 0 0 1 0 0 
14544.png 0 0 1 0 0 0 1 0 0 
14545.png 0 0 0 0 1 0 0 1 0 
14546.png 0 0 0 1 0 0 1 0 0 
14547.png 0 1 0 0 0 0 0 1 0 
14548.png 0 0 0 0 1 0 1 1 0 
14549.png 0 0 0 1 0 0 1 0 1 
14550.png 0 0 0 1 0 0 1 1 0 
14551.png 0 0 1 0 0 0 0 0 0 
14552.png 0 0 1 0 0 0 0 0 0 
14553.png 0 1 0 0 0 0 0 0 0 
14554.png 0 0 1 0 0 0 1 0 0 
14555.png 0 1 0 0 0 0 1 0 0 
14556.png 0 1 0 0 0 0 1 0 0 
14557.png 0 0 1 0 0 0 0 0 0 
14558.png 0 0 1 0 0 0 1 1 0 
14559.png 0 0 1 0 0 0 0 0 0 
14560.png 0 0 0 1 0 0 0 0 0 
14561.png 0 0 0 1 0 0 0 0 0 
14562.png 0 0 0 1 0 0 0 0 0 
14563.png 0 0 0 1 0 0 1 0 0 
14564.png 0 1 0 0 0 0 0 0 0 
14565.png 0 0 0 0 1 0 1 1 0 
14566.png 0 0 0 1 0 0 0 0 0 
14567.png 0 0 0 0 1 0 1 0 0 
14568.png 0 0 0 1 0 0 1 1 0 
14569.png 0 0 0 1 0 0 1 0 0 
14570.png 0 1 0 0 0 0 0 0 0 
14571.png 0 0 0 0 0 1 0 1 0 
14572.png 0 0 0 0 1 0 1 0 1 
14573.png 0 1 0 0 0 0 0 1 0 
14574.png 0 1 0 0 0 0 0 0 0 
14575.png 0 1 0 0 0 0 0 0 0 
14576.png 0 1 0 0 0 0 1 0 0 
14577.png 0 0 0 1 0 0 1 0 0 
14578.png 1 0 0 0 0 0 1 0 0 
14579.png 0 0 0 1 0 0 0 1 0 
14580.png 0 0 1 0 0 0 1 1 0 
14581.png 0 1 0 0 0 0 0 0 0 
14582.png 0 0 0 0 1 0 1 0 0 
14583.png 0 0 0 1 0 0 0 0 0 
14584.png 0 0 0 1 0 0 1 1 0 
14585.png 0 0 0 1 0 0 1 1 0 
14586.png 0 0 0 1 0 0 0 0 0 
14587.png 0 0 1 0 0 0 1 0 0 
14588.png 0 1 0 0 0 0 1 0 0 
14589.png 0 1 0 0 0 0 0 0 0 
14590.png 0 0 0 1 0 0 0 0 0 
14591.png 0 0 0 1 0 0 1 0 0 
14592.png 0 0 1 0 0 0 0 0 0 
14593.png 0 0 0 1 0 0 0 0 1 
14594.png 0 0 0 1 0 0 0 0 1 
14595.png 0 1 0 0 0 0 0 0 0 
14596.png 0 0 0 1 0 0 1 0 0 
14597.png 0 0 0 1 0 0 1 1 0 
14598.png 0 1 0 0 0 0 0 0 0 
14599.png 0 0 0 0 1 0 1 1 0 
14600.png 0 1 0 0 0 0 0 0 0 
14601.png 0 0 0 1 0 0 1 1 0 
14602.png 0 1 0 0 0 0 1 0 0 
14603.png 0 1 0 0 0 0 0 0 0 
14604.png 0 1 0 0 0 0 0 0 0 
14605.png 0 1 0 0 0 0 0 0 0 
14606.png 0 0 0 1 0 0 0 0 0 
14607.png 0 1 0 0 0 0 0 0 0 
14608.png 0 1 0 0 0 0 0 0 0 
14609.png 0 0 0 1 0 0 0 0 0 
14610.png 0 0 0 1 0 0 1 0 1 
14611.png 0 0 1 0 0 0 0 0 0 
14612.png 0 0 1 0 0 0 0 0 0 
14613.png 0 0 0 0 1 0 1 0 0 
14614.png 0 0 1 0 0 0 0 0 0 
14615.png 0 1 0 0 0 0 0 0 0 
14616.png 0 1 0 0 0 0 1 0 0 
14617.png 0 1 0 0 0 0 0 0 0 
14618.png 0 0 1 0 0 0 1 0 0 
14619.png 0 0 0 1 0 0 0 1 0 
14620.png 0 0 0 1 0 0 0 0 0 
14621.png 0 0 1 0 0 0 1 0 0 
14622.png 0 1 0 0 0 0 0 0 0 
14623.png 0 0 1 0 0 0 1 0 0 
14624.png 0 0 0 0 1 0 1 0 0 
14625.png 0 1 0 0 0 0 0 0 0 
14626.png 0 0 0 1 0 0 1 0 0 
14627.png 0 0 1 0 0 0 1 0 0 
14628.png 0 0 0 1 0 0 1 0 0 
14629.png 0 0 0 1 0 0 1 0 0 
14630.png 0 0 0 1 0 0 1 0 0 
14631.png 0 1 0 0 0 0 0 0 0 
14632.png 0 0 0 0 1 0 1 0 0 
14633.png 0 1 0 0 0 0 1 0 0 
14634.png 0 0 1 0 0 0 1 0 0 
14635.png 0 0 0 0 1 0 1 1 0 
14636.png 0 0 0 0 1 0 0 0 0 
14637.png 0 1 0 0 0 0 0 0 0 
14638.png 0 0 1 0 0 0 0 0 0 
14639.png 0 1 0 0 0 0 0 0 0 
14640.png 0 1 0 0 0 0 1 0 0 
14641.png 0 0 0 1 0 0 1 1 0 
14642.png 0 0 1 0 0 0 0 0 0 
14643.png 0 0 0 1 0 0 1 1 0 
14644.png 0 0 0 0 1 0 1 0 0 
14645.png 0 0 0 1 0 0 0 0 0 
14646.png 0 0 0 1 0 0 1 0 0 
14647.png 0 0 0 1 0 0 1 0 0 
14648.png 0 1 0 0 0 0 0 0 0 
14649.png 0 0 1 0 0 0 0 0 0 
14650.png 0 0 1 0 0 0 0 0 0 
14651.png 0 0 1 0 0 0 1 0 0 
14652.png 1 0 0 0 0 0 0 0 0 
14653.png 0 0 0 1 0 0 1 1 0 
14654.png 0 0 0 1 0 0 0 0 0 
14655.png 0 1 0 0 0 0 0 0 0 
14656.png 0 0 1 0 0 0 0 0 0 
14657.png 0 0 0 0 1 0 1 0 0 
14658.png 0 0 1 0 0 0 0 0 0 
14659.png 0 0 0 0 1 0 0 0 0 
14660.png 0 0 1 0 0 0 1 0 0 
14661.png 0 0 1 0 0 0 0 0 0 
14662.png 0 1 0 0 0 0 1 0 0 
14663.png 0 1 0 0 0 0 1 1 0 
14664.png 0 1 0 0 0 0 1 0 0 
14665.png 0 0 0 1 0 0 0 1 0 
14666.png 0 0 1 0 0 0 1 0 0 
14667.png 0 0 0 0 1 0 1 0 0 
14668.png 0 0 0 1 0 0 0 0 1 
14669.png 0 0 0 1 0 0 1 0 0 
14670.png 0 0 0 1 0 0 1 0 0 
14671.png 0 0 0 0 1 0 0 0 0 
14672.png 0 0 0 1 0 0 1 0 0 
14673.png 0 0 0 0 1 0 1 1 0 
14674.png 0 1 0 0 0 0 0 1 0 
14675.png 0 1 0 0 0 0 0 0 0 
14676.png 0 1 0 0 0 0 0 0 0 
14677.png 0 1 0 0 0 0 0 0 0 
14678.png 0 0 1 0 0 0 1 1 0 
14679.png 0 0 0 0 1 0 1 1 0 
14680.png 0 0 1 0 0 0 0 0 0 
14681.png 0 1 0 0 0 0 0 0 0 
14682.png 0 0 0 1 0 0 1 0 1 
14683.png 0 1 0 0 0 0 1 0 0 
14684.png 1 0 0 0 0 0 0 0 0 
14685.png 0 0 0 1 0 0 0 0 0 
14686.png 0 1 0 0 0 0 0 0 0 
14687.png 0 1 0 0 0 0 0 0 0 
14688.png 0 1 0 0 0 0 0 0 0 
14689.png 0 0 0 1 0 0 1 0 0 
14690.png 0 0 0 1 0 0 1 0 0 
14691.png 0 0 0 1 0 0 0 0 0 
14692.png 0 0 0 1 0 0 1 1 0 
14693.png 0 0 1 0 0 0 0 0 0 
14694.png 0 1 0 0 0 0 0 0 0 
14695.png 1 0 0 0 0 0 1 0 0 
14696.png 0 0 0 1 0 0 1 0 0 
14697.png 0 0 0 1 0 0 1 0 0 
14698.png 0 1 0 0 0 0 0 0 0 
14699.png 0 1 0 0 0 0 0 0 0 
14700.png 0 0 1 0 0 0 1 0 0 
14701.png 0 0 1 0 0 0 0 0 0 
14702.png 0 0 0 1 0 0 1 0 0 
14703.png 0 0 0 1 0 0 1 1 0 
14704.png 0 0 0 1 0 0 0 0 1 
14705.png 0 0 0 1 0 0 0 0 0 
14706.png 0 0 0 1 0 0 1 0 0 
14707.png 0 1 0 0 0 0 0 0 0 
14708.png 0 0 0 1 0 0 1 1 0 
14709.png 0 0 1 0 0 0 0 0 0 
14710.png 0 0 0 1 0 0 0 0 0 
14711.png 0 0 1 0 0 0 1 0 0 
14712.png 0 0 0 1 0 0 1 0 0 
14713.png 0 0 0 0 1 0 1 1 0 
14714.png 0 0 1 0 0 0 1 0 0 
14715.png 0 0 1 0 0 0 0 0 0 
14716.png 0 0 0 1 0 0 0 0 0 
14717.png 0 1 0 0 0 0 0 0 0 
14718.png 0 1 0 0 0 0 0 0 0 
14719.png 0 0 1 0 0 0 0 0 0 
14720.png 0 0 1 0 0 0 0 0 0 
14721.png 0 0 0 0 1 0 0 1 0 
14722.png 0 0 1 0 0 0 0 0 0 
14723.png 0 1 0 0 0 0 0 1 0 
14724.png 0 1 0 0 0 0 1 0 0 
14725.png 0 0 0 1 0 0 0 0 0 
14726.png 0 0 1 0 0 0 0 0 0 
14727.png 0 0 1 0 0 0 0 0 0 
14728.png 0 0 1 0 0 0 1 0 0 
14729.png 0 0 0 0 1 0 1 1 0 
14730.png 0 0 1 0 0 0 0 0 0 
14731.png 0 0 0 1 0 0 0 0 0 
14732.png 0 0 0 0 1 0 1 0 1 
14733.png 0 0 0 1 0 0 1 0 0 
14734.png 0 1 0 0 0 0 1 0 0 
14735.png 0 0 1 0 0 0 0 0 0 
14736.png 0 1 0 0 0 0 0 0 0 
14737.png 0 0 0 1 0 0 1 0 0 
14738.png 0 0 0 1 0 0 1 0 0 
14739.png 0 0 0 1 0 0 0 1 0 
14740.png 0 0 0 0 1 0 1 1 0 
14741.png 0 0 0 1 0 0 1 0 0 
14742.png 0 0 0 0 1 0 1 0 1 
14743.png 0 0 1 0 0 0 1 0 0 
14744.png 0 0 1 0 0 0 0 0 0 
14745.png 0 0 0 1 0 0 1 0 0 
14746.png 0 1 0 0 0 0 1 0 0 
14747.png 0 1 0 0 0 0 0 0 0 
14748.png 0 0 0 1 0 0 1 0 0 
14749.png 0 0 0 1 0 0 0 0 0 
14750.png 0 0 1 0 0 0 1 1 0 
14751.png 0 0 0 1 0 0 0 0 1 
14752.png 0 0 0 0 1 0 1 0 1 
14753.png 0 1 0 0 0 0 0 0 1 
14754.png 0 0 1 0 0 0 1 0 0 
14755.png 0 1 0 0 0 0 0 0 0 
14756.png 0 0 0 1 0 0 0 0 0 
14757.png 0 1 0 0 0 0 0 0 0 
14758.png 0 0 1 0 0 0 0 0 0 
14759.png 0 1 0 0 0 0 0 0 0 
14760.png 0 1 0 0 0 0 0 0 0 
14761.png 0 1 0 0 0 0 0 0 0 
14762.png 0 0 0 1 0 0 1 0 0 
14763.png 0 1 0 0 0 0 1 1 0 
14764.png 0 1 0 0 0 0 1 1 0 
14765.png 0 0 0 1 0 0 0 0 0 
14766.png 0 0 0 0 1 0 1 0 0 
14767.png 0 0 0 1 0 0 1 0 0 
14768.png 0 0 0 1 0 0 0 0 0 
14769.png 0 0 1 0 0 0 1 0 1 
14770.png 0 0 0 1 0 0 1 0 0 
14771.png 0 0 1 0 0 0 1 0 0 
14772.png 1 0 0 0 0 0 1 0 0 
14773.png 0 1 0 0 0 0 0 0 0 
14774.png 0 0 0 0 1 0 0 0 0 
14775.png 0 0 1 0 0 0 0 0 0 
14776.png 0 0 0 0 1 0 0 0 0 
14777.png 0 0 1 0 0 0 0 0 0 
14778.png 0 0 0 1 0 0 0 0 0 
14779.png 0 0 0 1 0 0 0 0 0 
14780.png 0 0 0 1 0 0 1 0 0 
14781.png 0 0 1 0 0 0 1 0 0 
14782.png 0 1 0 0 0 0 0 0 0 
14783.png 0 0 0 1 0 0 1 0 0 
14784.png 0 0 0 1 0 0 1 1 0 
14785.png 0 0 1 0 0 0 0 0 0 
14786.png 0 0 1 0 0 0 1 0 0 
14787.png 0 1 0 0 0 0 0 0 0 
14788.png 0 0 0 1 0 0 1 1 0 
14789.png 0 1 0 0 0 0 0 0 0 
14790.png 0 1 0 0 0 0 1 0 0 
14791.png 0 0 0 1 0 0 0 0 0 
14792.png 0 0 1 0 0 0 0 0 0 
14793.png 1 0 0 0 0 0 0 0 0 
14794.png 0 1 0 0 0 0 0 0 0 
14795.png 1 0 0 0 0 0 0 0 0 
14796.png 0 1 0 0 0 0 0 0 0 
14797.png 0 1 0 0 0 0 0 0 0 
14798.png 0 0 1 0 0 0 1 1 0 
14799.png 1 0 0 0 0 0 1 0 0 
14800.png 0 1 0 0 0 0 0 0 0 
14801.png 0 0 0 0 1 0 0 0 0 
14802.png 0 0 1 0 0 0 1 0 0 
14803.png 0 0 0 0 1 0 0 1 0 
14804.png 0 0 0 1 0 0 0 0 1 
14805.png 0 1 0 0 0 0 0 0 0 
14806.png 0 1 0 0 0 0 0 0 0 
14807.png 0 0 0 0 1 0 1 0 0 
14808.png 0 0 1 0 0 0 0 0 0 
14809.png 0 0 0 1 0 0 1 1 0 
14810.png 0 0 1 0 0 0 1 0 0 
14811.png 0 0 1 0 0 0 1 0 0 
14812.png 0 0 0 0 0 1 0 0 0 
14813.png 0 0 1 0 0 0 1 0 0 
14814.png 0 0 1 0 0 0 1 0 0 
14815.png 0 0 1 0 0 0 1 0 0 
14816.png 0 1 0 0 0 0 0 0 0 
14817.png 0 0 1 0 0 0 0 0 0 
14818.png 0 0 0 0 1 0 1 1 0 
14819.png 1 0 0 0 0 0 1 0 0 
14820.png 0 0 1 0 0 0 0 0 0 
14821.png 1 0 0 0 0 0 1 0 0 
14822.png 0 0 0 1 0 0 1 1 0 
14823.png 0 1 0 0 0 0 0 0 0 
14824.png 0 1 0 0 0 0 0 0 0 
14825.png 0 0 1 0 0 0 1 0 0 
14826.png 0 1 0 0 0 0 0 0 0 
14827.png 0 1 0 0 0 0 0 0 0 
14828.png 0 0 0 0 1 0 0 1 0 
14829.png 0 0 0 0 1 0 1 1 0 
14830.png 1 0 0 0 0 0 0 0 0 
14831.png 0 0 0 0 1 0 0 0 0 
14832.png 0 0 0 1 0 0 0 0 0 
14833.png 0 0 0 1 0 0 0 0 0 
14834.png 0 1 0 0 0 0 1 0 0 
14835.png 0 0 1 0 0 0 1 0 1 
14836.png 0 0 0 0 1 0 0 0 0 
14837.png 0 1 0 0 0 0 1 1 0 
14838.png 0 1 0 0 0 0 0 0 0 
14839.png 0 0 0 1 0 0 0 0 0 
14840.png 0 0 1 0 0 0 0 0 0 
14841.png 0 0 0 1 0 0 1 0 0 
14842.png 0 0 0 1 0 0 0 0 0 
14843.png 0 0 0 1 0 0 0 0 0 
14844.png 0 0 1 0 0 0 1 0 0 
14845.png 0 1 0 0 0 0 0 0 0 
14846.png 1 0 0 0 0 0 0 0 0 
14847.png 0 0 1 0 0 0 0 0 0 
14848.png 0 1 0 0 0 0 1 0 0 
14849.png 0 1 0 0 0 0 0 0 0 
14850.png 0 0 0 0 1 0 0 1 0 
14851.png 0 0 0 1 0 0 1 0 1 
14852.png 0 0 0 1 0 0 0 0 0 
14853.png 0 1 0 0 0 0 0 0 0 
14854.png 0 0 0 0 1 0 1 0 0 
14855.png 0 0 1 0 0 0 1 0 0 
14856.png 0 0 0 0 1 0 1 0 0 
14857.png 0 0 0 1 0 0 0 1 0 
14858.png 0 1 0 0 0 0 1 0 0 
14859.png 0 0 1 0 0 0 0 0 0 
14860.png 0 1 0 0 0 0 0 0 0 
14861.png 0 0 0 0 1 0 0 1 0 
14862.png 0 0 0 0 1 0 1 0 0 
14863.png 0 1 0 0 0 0 1 0 0 
14864.png 0 0 0 1 0 0 1 0 0 
14865.png 0 0 1 0 0 0 1 0 0 
14866.png 0 1 0 0 0 0 1 0 0 
14867.png 0 1 0 0 0 0 0 1 0 
14868.png 0 1 0 0 0 0 0 0 0 
14869.png 0 0 0 0 1 0 1 0 0 
14870.png 0 1 0 0 0 0 0 0 0 
14871.png 0 0 0 0 1 0 1 1 0 
14872.png 0 0 0 1 0 0 0 0 0 
14873.png 0 0 1 0 0 0 1 0 0 
14874.png 0 0 1 0 0 0 1 0 0 
14875.png 0 0 1 0 0 0 0 1 0 
14876.png 0 1 0 0 0 0 1 0 0 
14877.png 0 1 0 0 0 0 0 0 0 
14878.png 0 0 1 0 0 0 0 0 0 
14879.png 0 1 0 0 0 0 0 0 0 
14880.png 0 1 0 0 0 0 1 0 0 
14881.png 0 0 0 0 1 0 0 1 0 
14882.png 0 0 1 0 0 0 1 0 0 
14883.png 0 0 1 0 0 0 0 0 0 
14884.png 0 0 1 0 0 0 1 0 1 
14885.png 0 0 0 0 1 0 1 0 0 
14886.png 0 1 0 0 0 0 0 0 0 
14887.png 0 1 0 0 0 0 0 0 0 
14888.png 0 0 0 1 0 0 0 0 0 
14889.png 0 0 1 0 0 0 1 0 0 
14890.png 0 0 0 0 1 0 0 1 0 
14891.png 1 0 0 0 0 0 1 0 0 
14892.png 0 0 0 1 0 0 1 0 0 
14893.png 0 1 0 0 0 0 0 0 0 
14894.png 1 0 0 0 0 0 1 0 0 
14895.png 0 0 0 1 0 0 1 0 0 
14896.png 0 0 0 1 0 0 1 1 0 
14897.png 0 0 0 1 0 0 1 0 0 
14898.png 0 0 1 0 0 0 1 0 0 
14899.png 0 1 0 0 0 0 0 0 0 
14900.png 0 1 0 0 0 0 1 0 0 
14901.png 0 0 0 1 0 0 1 0 0 
14902.png 0 1 0 0 0 0 0 0 0 
14903.png 0 0 0 1 0 0 0 0 0 
14904.png 0 0 0 0 1 0 1 0 0 
14905.png 0 0 0 1 0 0 1 1 0 
14906.png 0 0 0 0 1 0 1 0 1 
14907.png 0 0 0 1 0 0 1 0 0 
14908.png 0 1 0 0 0 0 0 0 0 
14909.png 0 0 0 1 0 0 0 0 0 
14910.png 0 1 0 0 0 0 1 0 0 
14911.png 0 0 0 1 0 0 0 0 0 
14912.png 0 1 0 0 0 0 1 0 0 
14913.png 0 1 0 0 0 0 0 0 0 
14914.png 0 1 0 0 0 0 0 0 0 
14915.png 0 0 0 0 1 0 1 0 0 
14916.png 0 0 1 0 0 0 0 0 0 
14917.png 1 0 0 0 0 0 1 0 0 
14918.png 0 1 0 0 0 0 0 1 0 
14919.png 0 0 0 1 0 0 1 0 0 
14920.png 0 0 1 0 0 0 1 0 0 
14921.png 0 0 0 1 0 0 1 0 1 
14922.png 0 0 1 0 0 0 0 0 0 
14923.png 0 0 0 1 0 0 1 0 0 
14924.png 0 1 0 0 0 0 1 1 0 
14925.png 0 1 0 0 0 0 0 0 0 
14926.png 0 0 1 0 0 0 0 0 0 
14927.png 0 0 0 1 0 0 0 0 0 
14928.png 0 0 0 1 0 0 0 0 0 
14929.png 1 0 0 0 0 0 0 0 0 
14930.png 0 1 0 0 0 0 0 0 0 
14931.png 0 1 0 0 0 0 0 0 0 
14932.png 0 0 0 0 1 0 1 0 0 
14933.png 0 0 0 1 0 0 0 0 0 
14934.png 0 1 0 0 0 0 0 0 0 
14935.png 0 1 0 0 0 0 0 0 0 
14936.png 0 0 0 0 0 1 1 0 0 
14937.png 0 1 0 0 0 0 0 0 0 
14938.png 0 1 0 0 0 0 0 0 0 
14939.png 0 0 0 0 1 0 1 1 0 
14940.png 0 1 0 0 0 0 1 0 1 
14941.png 0 1 0 0 0 0 0 0 0 
14942.png 0 0 0 1 0 0 1 0 0 
14943.png 0 0 1 0 0 0 0 0 0 
14944.png 1 0 0 0 0 0 1 0 0 
14945.png 0 0 0 0 1 0 0 1 0 
14946.png 0 1 0 0 0 0 0 0 0 
14947.png 0 0 1 0 0 0 1 0 0 
14948.png 0 0 0 0 1 0 0 1 0 
14949.png 0 0 0 1 0 0 1 1 0 
14950.png 0 0 0 0 1 0 1 1 0 
14951.png 0 0 1 0 0 0 0 0 0 
14952.png 0 0 0 0 1 0 1 0 1 
14953.png 0 1 0 0 0 0 1 0 0 
14954.png 0 0 0 1 0 0 1 1 0 
14955.png 0 0 1 0 0 0 0 0 0 
14956.png 0 1 0 0 0 0 0 0 0 
14957.png 0 0 1 0 0 0 0 0 0 
14958.png 0 0 1 0 0 0 0 0 0 
14959.png 0 1 0 0 0 0 1 0 0 
14960.png 0 0 0 1 0 0 0 0 0 
14961.png 0 0 0 1 0 0 0 0 1 
14962.png 0 0 0 0 1 0 0 0 0 
14963.png 0 0 0 1 0 0 0 0 0 
14964.png 0 0 1 0 0 0 1 0 0 
14965.png 0 0 0 1 0 0 1 0 1 
14966.png 0 0 1 0 0 0 1 0 0 
14967.png 0 0 1 0 0 0 1 0 0 
14968.png 0 1 0 0 0 0 1 1 0 
14969.png 0 0 0 1 0 0 1 0 0 
14970.png 0 0 0 0 1 0 1 0 0 
14971.png 0 1 0 0 0 0 0 0 0 
14972.png 0 1 0 0 0 0 0 1 0 
14973.png 0 0 0 1 0 0 0 0 0 
14974.png 0 1 0 0 0 0 1 0 0 
14975.png 0 1 0 0 0 0 0 0 0 
14976.png 0 1 0 0 0 0 0 0 0 
14977.png 0 1 0 0 0 0 1 1 0 
14978.png 1 0 0 0 0 0 0 0 0 
14979.png 0 0 1 0 0 0 1 0 1 
14980.png 0 0 0 1 0 0 1 0 0 
14981.png 0 1 0 0 0 0 0 0 0 
14982.png 0 0 0 1 0 0 1 1 0 
14983.png 0 1 0 0 0 0 0 0 0 
14984.png 0 0 0 1 0 0 0 0 0 
14985.png 0 0 0 0 1 0 0 0 0 
14986.png 0 0 0 1 0 0 1 0 0 
14987.png 0 1 0 0 0 0 0 0 0 
14988.png 0 1 0 0 0 0 0 1 0 
14989.png 1 0 0 0 0 0 1 0 0 
14990.png 0 0 0 1 0 0 0 0 0 
14991.png 0 1 0 0 0 0 0 0 0 
14992.png 0 0 0 0 1 0 1 1 0 
14993.png 0 1 0 0 0 0 1 0 0 
14994.png 0 0 1 0 0 0 0 0 0 
14995.png 0 1 0 0 0 0 0 0 0 
14996.png 0 1 0 0 0 0 1 1 0 
14997.png 0 0 0 0 1 0 0 0 0 
14998.png 0 0 0 1 0 0 1 0 1 
14999.png 0 0 0 0 0 1 1 0 0 
15000.png 0 0 0 1 0 0 0 0 0 
15001.png 0 0 0 1 0 0 1 0 0 
15002.png 0 1 0 0 0 0 0 0 1 
15003.png 0 0 0 1 0 0 1 0 1 
15004.png 0 1 0 0 0 0 0 0 0 
15005.png 0 0 0 1 0 0 1 1 0 
15006.png 1 0 0 0 0 0 0 0 0 
15007.png 0 0 0 1 0 0 1 0 0 
15008.png 0 1 0 0 0 0 0 0 1 
15009.png 0 0 1 0 0 0 0 0 0 
15010.png 0 0 0 1 0 0 0 0 1 
15011.png 0 0 0 1 0 0 1 0 0 
15012.png 0 0 0 1 0 0 1 0 0 
15013.png 0 0 1 0 0 0 0 0 0 
15014.png 0 0 0 1 0 0 1 1 0 
15015.png 0 1 0 0 0 0 0 0 0 
